,userid,itemid,labels
34011,314,1650,0
34012,314,669,0
34013,314,130,0
34014,314,127,0
34015,314,733,0
34016,314,1400,0
34017,314,766,0
34018,314,1133,0
34019,314,55,0
34020,314,536,0
34021,314,936,0
34022,314,1496,0
34023,314,634,0
34024,314,624,0
34025,314,656,0
34026,314,979,0
34027,314,904,0
34028,314,953,0
34029,314,1524,0
34030,314,660,0
34031,314,1170,0
34032,314,1021,0
34033,314,466,0
34034,314,1100,0
34035,314,1440,0
34036,314,560,0
34037,314,990,0
34038,314,777,0
34039,314,33,0
34040,314,1198,0
34041,314,1436,0
34042,314,107,0
34043,314,1532,0
34044,314,304,0
34045,314,1322,0
34046,314,1415,0
34047,314,789,0
34048,314,824,0
34049,314,184,0
34050,314,581,0
34051,314,1192,0
34052,314,1125,0
34053,314,1246,0
34054,314,899,0
34055,314,881,0
34056,314,1132,0
34057,314,225,0
34058,314,1061,0
34059,314,225,0
34060,314,440,0
34061,314,1515,0
34062,314,1182,0
34063,314,462,0
34064,314,1434,0
34065,314,360,0
34066,314,160,0
34067,314,1317,0
34068,314,814,0
34069,314,1067,0
34070,314,1373,0
34071,314,279,0
34072,314,1099,0
34073,314,168,0
34074,314,250,0
34075,314,167,0
34076,314,830,0
34077,314,1274,0
34078,314,1507,0
34079,314,1018,0
34080,314,130,0
34081,314,1138,0
34082,314,861,0
34083,314,1418,0
34084,314,1212,0
34085,314,1202,0
34086,314,1119,0
34087,314,186,0
34088,314,1191,0
34089,314,963,0
34090,314,333,0
34091,314,242,0
34092,314,950,0
34093,314,356,0
34094,314,981,0
34095,314,506,0
34096,314,1619,0
34097,314,960,0
34098,314,1615,0
34099,314,673,0
34100,314,1081,0
34101,314,1565,0
34102,315,1161,0
34103,315,1477,0
34104,315,581,0
34105,315,1224,0
34106,315,135,0
34107,315,1150,0
34108,315,608,0
34109,315,927,0
34110,315,1175,0
34111,315,952,0
34112,315,1650,0
34113,315,450,0
34114,315,365,0
34115,315,217,0
34116,315,847,0
34117,315,997,0
34118,315,1613,0
34119,315,1424,0
34120,315,662,0
34121,315,864,0
34122,315,1603,0
34123,315,1295,0
34124,315,416,0
34125,315,1575,0
34126,315,990,0
34127,315,677,0
34128,315,1576,0
34129,315,1512,0
34130,315,1241,0
34131,315,220,0
34132,315,101,0
34133,315,1360,0
34134,315,796,0
34135,315,320,0
34136,315,1032,0
34137,315,358,0
34138,315,1079,0
34139,315,1089,0
34140,315,905,0
34141,315,619,0
34142,315,818,0
34143,315,922,0
34144,315,282,0
34145,315,367,0
34146,315,976,0
34147,315,811,0
34148,315,1039,0
34149,315,1196,0
34150,315,400,0
34151,315,1498,0
34152,315,262,0
34153,315,426,0
34154,315,1417,0
34155,315,253,0
34156,315,315,0
34157,315,915,0
34158,315,94,0
34159,315,429,0
34160,315,1247,0
34161,315,406,0
34162,315,268,0
34163,315,1590,0
34164,315,51,0
34165,315,246,0
34166,315,989,0
34167,315,1252,0
34168,315,818,0
34169,315,969,0
34170,315,932,0
34171,315,533,0
34172,315,699,0
34173,315,806,0
34174,315,600,0
34175,315,380,0
34176,315,766,0
34177,315,440,0
34178,315,717,0
34179,315,1467,0
34180,315,1592,0
34181,315,1608,0
34182,315,631,0
34183,315,939,0
34184,315,432,0
34185,315,1505,0
34186,315,519,0
34187,315,69,0
34188,315,1394,0
34189,316,1104,0
34190,316,895,0
34191,316,88,0
34192,316,1570,0
34193,316,896,0
34194,316,1153,0
34195,316,67,0
34196,316,790,0
34197,316,1592,0
34198,316,837,0
34199,316,13,0
34200,316,778,0
34201,316,655,0
34202,316,1319,0
34203,316,1421,0
34204,316,200,0
34205,316,144,0
34206,316,261,0
34207,316,731,0
34208,316,1312,0
34209,316,893,0
34210,316,268,0
34211,316,543,0
34212,316,976,0
34213,316,62,0
34214,316,1007,0
34215,316,931,0
34216,316,910,0
34217,316,1053,0
34218,316,1258,0
34219,316,222,0
34220,316,760,0
34221,316,345,0
34222,316,1300,0
34223,316,444,0
34224,316,986,0
34225,316,775,0
34226,316,153,0
34227,316,82,0
34228,316,269,0
34229,316,410,0
34230,316,1663,0
34231,316,860,0
34232,316,646,0
34233,316,368,0
34234,316,1241,0
34235,316,1647,0
34236,316,543,0
34237,316,655,0
34238,316,1606,0
34239,316,601,0
34240,316,668,0
34241,316,225,0
34242,316,429,0
34243,316,244,0
34244,316,348,0
34245,316,348,0
34246,316,1391,0
34247,316,1381,0
34248,316,967,0
34249,316,1376,0
34250,316,365,0
34251,316,714,0
34252,316,1154,0
34253,316,920,0
34254,316,1562,0
34255,316,1434,0
34256,316,1206,0
34257,316,972,0
34258,316,1305,0
34259,316,101,0
34260,316,864,0
34261,316,1678,0
34262,316,446,0
34263,316,222,0
34264,317,370,0
34265,317,1073,0
34266,317,483,0
34267,317,1287,0
34268,317,193,0
34269,317,441,0
34270,317,1301,0
34271,317,101,0
34272,317,1246,0
34273,317,1292,0
34274,317,236,0
34275,317,442,0
34276,317,379,0
34277,317,769,0
34278,317,1015,0
34279,317,333,0
34280,317,1119,0
34281,317,1495,0
34282,317,700,0
34283,317,1426,0
34284,317,282,0
34285,317,864,0
34286,318,65,0
34287,318,582,0
34288,318,1195,0
34289,318,1306,0
34290,318,454,0
34291,318,1005,0
34292,318,834,0
34293,318,1517,0
34294,318,74,0
34295,318,1581,0
34296,318,1660,0
34297,318,1329,0
34298,318,1193,0
34299,318,701,0
34300,318,1369,0
34301,318,483,0
34302,318,984,0
34303,318,1022,0
34304,318,1263,0
34305,318,1194,0
34306,318,833,0
34307,318,1091,0
34308,318,1076,0
34309,318,1019,0
34310,318,855,0
34311,318,559,0
34312,318,1314,0
34313,318,1272,0
34314,318,586,0
34315,318,1642,0
34316,318,521,0
34317,318,283,0
34318,318,1021,0
34319,318,1678,0
34320,318,919,0
34321,318,136,0
34322,318,1054,0
34323,318,654,0
34324,318,658,0
34325,318,1453,0
34326,318,234,0
34327,318,1049,0
34328,318,71,0
34329,318,1495,0
34330,318,1013,0
34331,318,230,0
34332,318,347,0
34333,318,278,0
34334,318,1659,0
34335,318,65,0
34336,318,1438,0
34337,318,1172,0
34338,318,1327,0
34339,318,981,0
34340,318,992,0
34341,318,1052,0
34342,318,590,0
34343,318,576,0
34344,318,293,0
34345,318,1011,0
34346,318,1351,0
34347,318,1107,0
34348,318,426,0
34349,318,790,0
34350,318,637,0
34351,318,1052,0
34352,318,1277,0
34353,318,1263,0
34354,318,1293,0
34355,318,528,0
34356,318,388,0
34357,318,1126,0
34358,318,1162,0
34359,318,1398,0
34360,318,863,0
34361,318,1552,0
34362,318,1479,0
34363,318,1457,0
34364,318,372,0
34365,318,1261,0
34366,318,1586,0
34367,318,580,0
34368,318,1584,0
34369,318,1148,0
34370,318,1058,0
34371,318,1475,0
34372,318,1295,0
34373,318,1454,0
34374,318,1265,0
34375,318,362,0
34376,318,190,0
34377,318,354,0
34378,318,608,0
34379,318,1440,0
34380,318,1443,0
34381,318,560,0
34382,318,222,0
34383,318,1294,0
34384,318,432,0
34385,318,1400,0
34386,318,1269,0
34387,318,1135,0
34388,318,1288,0
34389,318,872,0
34390,318,811,0
34391,318,373,0
34392,318,1008,0
34393,318,172,0
34394,318,1617,0
34395,318,116,0
34396,318,1415,0
34397,318,923,0
34398,318,887,0
34399,318,1074,0
34400,318,1039,0
34401,318,1081,0
34402,318,984,0
34403,318,1091,0
34404,318,1240,0
34405,318,800,0
34406,318,101,0
34407,318,234,0
34408,318,740,0
34409,318,1657,0
34410,318,363,0
34411,318,1636,0
34412,318,772,0
34413,318,283,0
34414,318,1528,0
34415,318,777,0
34416,318,1279,0
34417,318,299,0
34418,318,55,0
34419,318,1170,0
34420,318,490,0
34421,318,715,0
34422,318,1401,0
34423,318,523,0
34424,318,831,0
34425,318,1495,0
34426,318,96,0
34427,318,1258,0
34428,318,749,0
34429,318,822,0
34430,318,1659,0
34431,318,302,0
34432,318,1066,0
34433,318,1191,0
34434,318,652,0
34435,318,861,0
34436,318,955,0
34437,318,643,0
34438,318,983,0
34439,318,862,0
34440,318,1592,0
34441,318,694,0
34442,318,1051,0
34443,318,1306,0
34444,318,1596,0
34445,318,277,0
34446,318,1090,0
34447,318,16,0
34448,318,1025,0
34449,318,1,0
34450,318,371,0
34451,318,1162,0
34452,318,17,0
34453,318,177,0
34454,318,647,0
34455,318,1192,0
34456,318,459,0
34457,318,1213,0
34458,318,1002,0
34459,318,1121,0
34460,319,227,0
34461,319,1631,0
34462,319,22,0
34463,319,1386,0
34464,319,605,0
34465,319,577,0
34466,319,424,0
34467,319,1439,0
34468,319,1406,0
34469,319,1261,0
34470,319,1526,0
34471,319,476,0
34472,319,575,0
34473,319,905,0
34474,319,793,0
34475,319,1243,0
34476,319,1192,0
34477,319,560,0
34478,319,1387,0
34479,319,265,0
34480,319,838,0
34481,319,1120,0
34482,319,855,0
34483,320,1329,0
34484,320,1043,0
34485,320,623,0
34486,320,467,0
34487,320,514,0
34488,320,1008,0
34489,320,1234,0
34490,320,372,0
34491,320,593,0
34492,320,87,0
34493,320,1270,0
34494,320,1168,0
34495,320,1388,0
34496,320,462,0
34497,320,1390,0
34498,320,1495,0
34499,320,1677,0
34500,320,724,0
34501,320,1575,0
34502,320,1598,0
34503,320,618,0
34504,320,1669,0
34505,320,157,0
34506,320,777,0
34507,320,488,0
34508,320,990,0
34509,320,87,0
34510,320,270,0
34511,320,28,0
34512,320,279,0
34513,320,1260,0
34514,320,638,0
34515,320,815,0
34516,320,1029,0
34517,320,447,0
34518,320,1672,0
34519,320,1499,0
34520,320,1140,0
34521,320,1671,0
34522,320,926,0
34523,320,1388,0
34524,320,1152,0
34525,320,844,0
34526,320,614,0
34527,320,652,0
34528,320,1562,0
34529,320,1463,0
34530,320,785,0
34531,320,1162,0
34532,320,1649,0
34533,320,727,0
34534,320,10,0
34535,320,1516,0
34536,320,631,0
34537,320,1044,0
34538,320,1017,0
34539,320,114,0
34540,320,626,0
34541,320,567,0
34542,320,1492,0
34543,320,521,0
34544,320,360,0
34545,320,569,0
34546,320,119,0
34547,320,1295,0
34548,320,680,0
34549,320,1144,0
34550,320,1621,0
34551,320,1371,0
34552,320,1109,0
34553,320,728,0
34554,320,1472,0
34555,320,993,0
34556,320,343,0
34557,320,511,0
34558,320,116,0
34559,320,950,0
34560,320,377,0
34561,320,1390,0
34562,320,1505,0
34563,320,490,0
34564,320,236,0
34565,320,207,0
34566,320,635,0
34567,320,253,0
34568,320,1445,0
34569,320,1173,0
34570,320,65,0
34571,320,105,0
34572,320,814,0
34573,320,1317,0
34574,320,776,0
34575,320,493,0
34576,320,661,0
34577,320,753,0
34578,320,428,0
34579,320,490,0
34580,320,635,0
34581,320,1519,0
34582,320,802,0
34583,320,430,0
34584,320,634,0
34585,320,924,0
34586,320,1655,0
34587,320,1539,0
34588,320,1666,0
34589,320,143,0
34590,320,1370,0
34591,320,1051,0
34592,320,835,0
34593,320,1198,0
34594,320,1679,0
34595,320,396,0
34596,320,390,0
34597,320,1045,0
34598,320,1045,0
34599,320,718,0
34600,320,1584,0
34601,320,312,0
34602,320,851,0
34603,320,1282,0
34604,320,1221,0
34605,320,816,0
34606,320,1222,0
34607,320,1146,0
34608,320,720,0
34609,320,1600,0
34610,320,547,0
34611,320,652,0
34612,320,197,0
34613,320,1357,0
34614,320,724,0
34615,320,400,0
34616,320,652,0
34617,320,1610,0
34618,320,168,0
34619,320,1616,0
34620,320,211,0
34621,320,1333,0
34622,320,391,0
34623,320,1218,0
34624,320,1208,0
34625,320,945,0
34626,320,1227,0
34627,320,1266,0
34628,320,1398,0
34629,320,1135,0
34630,320,695,0
34631,320,1228,0
34632,320,1441,0
34633,320,1448,0
34634,320,254,0
34635,320,377,0
34636,320,1257,0
34637,321,1599,0
34638,321,618,0
34639,321,1135,0
34640,321,1276,0
34641,321,1252,0
34642,321,547,0
34643,321,265,0
34644,321,1439,0
34645,321,218,0
34646,321,1305,0
34647,321,710,0
34648,321,867,0
34649,321,725,0
34650,321,1310,0
34651,321,1089,0
34652,321,980,0
34653,321,1646,0
34654,321,819,0
34655,321,873,0
34656,321,961,0
34657,321,1206,0
34658,321,363,0
34659,321,1004,0
34660,321,1059,0
34661,321,1062,0
34662,321,754,0
34663,321,1148,0
34664,321,1093,0
34665,321,1099,0
34666,321,81,0
34667,321,363,0
34668,321,369,0
34669,321,1058,0
34670,321,1636,0
34671,321,1007,0
34672,321,1396,0
34673,321,1575,0
34674,321,1406,0
34675,321,1523,0
34676,321,405,0
34677,321,1267,0
34678,321,1661,0
34679,321,879,0
34680,321,156,0
34681,321,149,0
34682,321,200,0
34683,321,1067,0
34684,321,856,0
34685,321,1022,0
34686,321,1371,0
34687,321,1371,0
34688,321,1376,0
34689,321,1000,0
34690,321,689,0
34691,321,600,0
34692,321,837,0
34693,321,699,0
34694,321,679,0
34695,321,1121,0
34696,321,1460,0
34697,321,876,0
34698,321,301,0
34699,321,1323,0
34700,321,721,0
34701,321,1462,0
34702,321,113,0
34703,321,269,0
34704,321,1351,0
34705,321,979,0
34706,321,1438,0
34707,321,812,0
34708,321,227,0
34709,321,744,0
34710,321,1232,0
34711,321,452,0
34712,321,600,0
34713,321,1608,0
34714,321,252,0
34715,321,88,0
34716,321,103,0
34717,321,638,0
34718,321,396,0
34719,321,921,0
34720,321,1112,0
34721,321,639,0
34722,321,986,0
34723,321,118,0
34724,321,1673,0
34725,321,731,0
34726,321,320,0
34727,321,128,0
34728,321,355,0
34729,321,1461,0
34730,321,635,0
34731,321,1324,0
34732,321,304,0
34733,321,577,0
34734,321,1632,0
34735,321,1131,0
34736,321,826,0
34737,321,300,0
34738,321,374,0
34739,321,1269,0
34740,321,1503,0
34741,321,590,0
34742,321,846,0
34743,321,1248,0
34744,321,1298,0
34745,321,825,0
34746,321,1369,0
34747,321,475,0
34748,321,196,0
34749,321,1,0
34750,321,1574,0
34751,321,803,0
34752,321,114,0
34753,321,518,0
34754,321,1276,0
34755,321,828,0
34756,321,1668,0
34757,321,1110,0
34758,321,35,0
34759,321,351,0
34760,321,118,0
34761,321,768,0
34762,322,973,0
34763,322,1233,0
34764,322,562,0
34765,322,1614,0
34766,322,315,0
34767,322,1161,0
34768,322,566,0
34769,322,1216,0
34770,322,1286,0
34771,322,972,0
34772,322,1671,0
34773,322,1148,0
34774,322,1559,0
34775,322,1350,0
34776,322,1659,0
34777,322,1538,0
34778,322,1135,0
34779,322,972,0
34780,322,1082,0
34781,322,1460,0
34782,322,1535,0
34783,322,1072,0
34784,322,1264,0
34785,322,1657,0
34786,322,545,0
34787,322,886,0
34788,322,783,0
34789,322,146,0
34790,322,1453,0
34791,322,1388,0
34792,322,433,0
34793,322,1154,0
34794,322,1646,0
34795,322,1682,0
34796,322,29,0
34797,322,43,0
34798,322,1615,0
34799,322,943,0
34800,322,1583,0
34801,322,877,0
34802,322,246,0
34803,322,1301,0
34804,322,1606,0
34805,322,1132,0
34806,322,1115,0
34807,322,1615,0
34808,322,1232,0
34809,322,1143,0
34810,322,859,0
34811,322,1029,0
34812,322,1549,0
34813,323,185,0
34814,323,755,0
34815,323,355,0
34816,323,954,0
34817,323,891,0
34818,323,639,0
34819,323,1203,0
34820,323,107,0
34821,323,843,0
34822,323,1563,0
34823,323,1571,0
34824,323,197,0
34825,323,564,0
34826,323,200,0
34827,323,387,0
34828,323,3,0
34829,323,697,0
34830,323,1385,0
34831,323,1306,0
34832,323,148,0
34833,323,1035,0
34834,323,1419,0
34835,323,1164,0
34836,323,777,0
34837,323,1579,0
34838,323,1593,0
34839,323,302,0
34840,323,340,0
34841,323,1235,0
34842,323,259,0
34843,323,453,0
34844,323,809,0
34845,323,797,0
34846,323,269,0
34847,323,1461,0
34848,323,829,0
34849,323,175,0
34850,323,1681,0
34851,323,565,0
34852,323,898,0
34853,323,1422,0
34854,323,1086,0
34855,323,14,0
34856,323,242,0
34857,323,1473,0
34858,323,306,0
34859,323,1445,0
34860,323,1120,0
34861,323,35,0
34862,323,38,0
34863,323,109,0
34864,323,1138,0
34865,323,1266,0
34866,323,571,0
34867,323,1040,0
34868,323,1353,0
34869,323,2,0
34870,323,577,0
34871,323,193,0
34872,323,1268,0
34873,323,1538,0
34874,323,1027,0
34875,323,140,0
34876,323,840,0
34877,323,329,0
34878,323,1097,0
34879,323,324,0
34880,323,1168,0
34881,323,1190,0
34882,323,109,0
34883,323,368,0
34884,323,654,0
34885,323,1413,0
34886,323,18,0
34887,323,250,0
34888,323,1065,0
34889,323,355,0
34890,323,1097,0
34891,323,1530,0
34892,323,723,0
34893,323,427,0
34894,323,24,0
34895,323,854,0
34896,323,813,0
34897,323,1672,0
34898,323,654,0
34899,323,1442,0
34900,323,463,0
34901,323,851,0
34902,324,985,0
34903,324,1385,0
34904,324,756,0
34905,324,1419,0
34906,324,530,0
34907,324,536,0
34908,324,713,0
34909,324,962,0
34910,324,128,0
34911,324,485,0
34912,324,1586,0
34913,324,563,0
34914,324,828,0
34915,324,390,0
34916,324,1157,0
34917,324,7,0
34918,324,1671,0
34919,324,62,0
34920,324,1086,0
34921,324,132,0
34922,324,439,0
34923,324,187,0
34924,324,796,0
34925,324,1669,0
34926,324,1090,0
34927,324,892,0
34928,324,1356,0
34929,324,929,0
34930,324,983,0
34931,324,60,0
34932,324,1373,0
34933,324,74,0
34934,324,196,0
34935,324,544,0
34936,324,1458,0
34937,324,1659,0
34938,324,567,0
34939,324,969,0
34940,324,1025,0
34941,324,1246,0
34942,324,790,0
34943,324,104,0
34944,324,1215,0
34945,324,1588,0
34946,324,1078,0
34947,324,29,0
34948,324,122,0
34949,324,317,0
34950,324,1491,0
34951,324,499,0
34952,324,11,0
34953,324,909,0
34954,324,338,0
34955,324,1302,0
34956,324,1459,0
34957,324,295,0
34958,324,1471,0
34959,324,439,0
34960,324,940,0
34961,324,1064,0
34962,324,220,0
34963,324,1534,0
34964,324,1182,0
34965,324,237,0
34966,324,776,0
34967,324,1141,0
34968,325,547,0
34969,325,422,0
34970,325,1554,0
34971,325,151,0
34972,325,1019,0
34973,325,1399,0
34974,325,1062,0
34975,325,1038,0
34976,325,1466,0
34977,325,694,0
34978,325,602,0
34979,325,1231,0
34980,325,888,0
34981,325,676,0
34982,325,1017,0
34983,325,536,0
34984,325,1126,0
34985,325,1474,0
34986,325,677,0
34987,325,1058,0
34988,325,283,0
34989,325,624,0
34990,325,1560,0
34991,325,1220,0
34992,325,605,0
34993,325,1297,0
34994,325,1314,0
34995,325,1184,0
34996,325,327,0
34997,325,1280,0
34998,325,1354,0
34999,325,1671,0
35000,325,129,0
35001,325,1429,0
35002,325,247,0
35003,325,964,0
35004,325,481,0
35005,325,68,0
35006,325,1197,0
35007,325,288,0
35008,325,441,0
35009,325,1680,0
35010,325,207,0
35011,325,1495,0
35012,325,1490,0
35013,325,635,0
35014,325,459,0
35015,325,1245,0
35016,325,425,0
35017,325,578,0
35018,325,1459,0
35019,325,1156,0
35020,325,1054,0
35021,325,1207,0
35022,325,141,0
35023,325,1458,0
35024,325,424,0
35025,325,1145,0
35026,325,477,0
35027,325,638,0
35028,325,251,0
35029,325,106,0
35030,325,979,0
35031,325,948,0
35032,325,1355,0
35033,325,745,0
35034,325,1147,0
35035,325,1536,0
35036,325,221,0
35037,325,252,0
35038,325,1426,0
35039,325,631,0
35040,325,1093,0
35041,325,830,0
35042,325,738,0
35043,325,601,0
35044,325,830,0
35045,325,923,0
35046,325,900,0
35047,325,1029,0
35048,325,1200,0
35049,325,122,0
35050,325,37,0
35051,325,1328,0
35052,325,1663,0
35053,325,1617,0
35054,325,316,0
35055,325,1446,0
35056,325,1572,0
35057,325,899,0
35058,325,355,0
35059,325,452,0
35060,325,837,0
35061,325,1261,0
35062,325,396,0
35063,325,251,0
35064,325,156,0
35065,325,260,0
35066,325,603,0
35067,325,451,0
35068,325,863,0
35069,325,14,0
35070,325,1137,0
35071,325,66,0
35072,325,763,0
35073,325,671,0
35074,325,682,0
35075,325,316,0
35076,325,652,0
35077,325,1197,0
35078,325,861,0
35079,325,791,0
35080,325,1039,0
35081,325,1470,0
35082,325,400,0
35083,325,885,0
35084,325,1247,0
35085,325,819,0
35086,325,855,0
35087,325,848,0
35088,325,1445,0
35089,325,1088,0
35090,325,983,0
35091,325,638,0
35092,325,84,0
35093,325,1106,0
35094,325,303,0
35095,325,1023,0
35096,325,1014,0
35097,325,123,0
35098,325,1209,0
35099,325,1409,0
35100,325,715,0
35101,325,1171,0
35102,325,875,0
35103,325,1518,0
35104,325,1066,0
35105,325,1263,0
35106,325,1415,0
35107,325,1528,0
35108,325,1425,0
35109,325,590,0
35110,326,1402,0
35111,326,560,0
35112,326,1044,0
35113,326,344,0
35114,326,1051,0
35115,326,991,0
35116,326,843,0
35117,326,1615,0
35118,326,961,0
